Ankylosaurus_&_Diplodocus_1, EPFL, 40.0436, 0.9459
Bikes, EPFL, 35.7693, 0.9441
Danger_de_Mort, EPFL, 34.8307, 0.9181
Desktop, EPFL, 32.3638, 0.9515
Flowers, EPFL, 34.9972, 0.9246
